Mon Nov 13 07:26:03.554 2023 : CtMain::main processing for command=/ c 0 show 
Mon Nov 13 07:26:03.555 2023 : Entering LinuxControllerExplorer::explore 
Mon Nov 13 07:26:03.555 2023 : Entering LinuxControllerExplorer::getCtrlCount
Mon Nov 13 07:26:03.555 2023 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Mon Nov 13 07:26:03.594 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=252 (PdDataMfi::getMrPdInfo) retCode=0
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=252 (PdDataMfi::getFwState) value=0
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getSystemPdList
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getRmCfg
Mon Nov 13 07:26:03.594 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getRmCfg
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::createRmCfg
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::createVd
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::createVd
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchArrayList
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchArrayList
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchArrayList
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchArrayList
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::createArray
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::createArray
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::assignPdToArray
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::searchPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::getPd using deviceId
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::assignPdToArray
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::createDiskGroup
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::createDiskGroup
Mon Nov 13 07:26:03.594 2023 : Entering RmDataMfi::createSpan
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::createSpan
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=18 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=18 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=16 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=16 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=20 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=20 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=21 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=21 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=19 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=19 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.594 2023 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.594 2023 : Exiting RmDataMfi::createRmCfg
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::isAllowHDDSSDMix
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting AdapterDataMfi::isAllowHDDSSDMix retCode = 0
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::isAllowMixInLd
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::isAllowSSDMixInLd
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting AdapterDataMfi::isAllowSSDMixInLd
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getOem
Mon Nov 13 07:26:03.594 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.594 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.594 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.594 2023 : Exiting AdapterDataMfi::getOem
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::doesAppNeedToBeUpdated
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting AdapterDataMfi::doesAppNeedToBeUpdated
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::doesFwNeedToBeUpdated
Mon Nov 13 07:26:03.594 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.594 2023 : Exiting AdapterDataMfi::doesFwNeedToBeUpdated retCode = 0
Mon Nov 13 07:26:03.594 2023 : Entering MWCliRootCp::process ver=007.2408.0000.0000 Nov 15, 2022 copyright=2022
Mon Nov 13 07:26:03.594 2023 : Entering SwCtPrCp::process
Mon Nov 13 07:26:03.594 2023 : LinuxMfiDataProvider::fireIoctl DCMD=1010000 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::isJBODSupported
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::isJBODSupported
Mon Nov 13 07:26:03.595 2023 : SwCtPrCp::process supportJBODorEPD=0 autoCfgOpt=0
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getOem
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getOem
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getBasicCtrlInfo
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e0301 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getMFCdata
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e0201 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getMFCdata retCode = 0
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getOem
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0

Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getOem
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getCtrlTime
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=1080101 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getCtrlTime
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getPersonality
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=11c0100 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getPersonality
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getShowBus
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getShowBus - Getting PCI info
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getShowBus retcode = 0
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getBasicCtrlInfo
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.595 2023 : Entering ForeignCp::process_show
Mon Nov 13 07:26:03.595 2023 : Entering RmDataMfi::getFrnCfgCount
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=4060100 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting RmDataMfi::getFrnCfgCount
Mon Nov 13 07:26:03.595 2023 : SwCtPrCp::process calling ForeignCp::process_show retCode=0
Mon Nov 13 07:26:03.595 2023 : Entering SwCtPrCp::getDGInfo
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.595 2023 : VdDataMfi::isVolumeEPD ID=0 epd=0
Mon Nov 13 07:26:03.595 2023 : Entering AdapterDataMfi::getOem
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.595 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.595 2023 : Exiting AdapterDataMfi::getOem
Mon Nov 13 07:26:03.595 2023 : VdDataMfi::isVolumeEPD ID=0 epd=0
Mon Nov 13 07:26:03.595 2023 : VdDataMfi::getDgIndex targetId=0, dgNum =-289989873
Mon Nov 13 07:26:03.595 2023 : VdDataMfi::getVdInfo displaying VD ID=0/0 
Mon Nov 13 07:26:03.595 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getRAIDLvl ID=0 prl=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isTreatR1EAsR10
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getMFCdata
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isTreatR1EAsR10
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSSCDType ID=0 nSSCDType=0 
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::isVdSSCD ID=0 isSSCD=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getState targetId=0, state=3
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getConsistentState targetId=0, state=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getDefaultCachePolicy targetId=0, currentCachePolicy=4
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getMrLdInfo targetId=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getMrLdProperties targetId=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getMrLdInfo targetId=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getMrLdProperties targetId=0
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSSCSupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isSSCSupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCcSchedMode
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCcScProperties
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl DCMD=1140200 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::getCcSchedMode
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isCtrlNytroMegaRaid
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : ExitingAdapterDataMfi::isCtrlNytroMegaRaid
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getNumDrivesPerSpan targetId=0, numdrvsPerspan=8
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::getBlockSize) value=512
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getBlockSizeOfVd ID=0 blocksizeOfVd=512 
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getName targetId=0, name =md0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getDsblPIInfo ID=0 dsblPI=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getEncryptionType targetId=0, encryptionType=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPowerPolicy ID=0 powerPolicy=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getDefaultCachePolicy targetId=0, diskCachePolicy=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getCurrentAccessPolicy ID=0 currAccessPolicy=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::getBlockSize) value=512
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl DCMD=3080000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.596 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSRL03Supported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isSRL03Supported retCode = 0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSrl targetId=0, SRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getNumDrivesPerSpan targetId=0, numdrvsPerspan=8
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getNumDrivesPerSpan targetId=0, numdrvsPerspan=8
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSRL03Supported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isSRL03Supported retCode = 0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSrl targetId=0, SRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getNumDrivesPerSpan targetId=0, numdrvsPerspan=8
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getNumDrivesPerSpan targetId=0, numdrvsPerspan=8
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getState targetId=0, state=3
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.596 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.596 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.596 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.596 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=0
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.596 2023 : Drive deviceID=10 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.597 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.597 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=10 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.597 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=a mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.597 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
